|0000|007|0|01042013|30042013|KEMIRA CHEMICALS BRASIL LTDA|03944724000696||SP|336568073111|3518800|SIMULACAO||A|0|
|0001|0|
|0005|GUARULHOS|07215040|EST MUNICIPAL,      SL 3 MOD.B4B5B6|1156|SALA 03 MODULOS B4 B5 E B6|JD SANTO AFONSO|1134780846|1134780846||
|0100|JORGE ERLAN FRANCK MONTANO|21525259814|1SP219786O7||04726170|AV ALFREDO EGYDIO DE SOUZA ARANHA|100|BLOCO D 6 ANDAR|VILA CRUZEIRO|0000000000|1121894900|jorge.franck@kemira.com|3550308|
|0150|000425457000148|EKONOVA QUIMICA DO BRASIL LTDA|1058|00425457000148||255242000|4213203||RUA XV DE NOVEMBRO|5305||TESTO CENTRAL|
|0150|002916265000402|JBS SA|1058|02916265000402||283103990|5002704||AVENIDA DUQUE DE CAXIAS|7255||VILA NOVA CPO GRAND|
|0150|002916265000593|JBS S/A|1058|02916265000593||103218823|5208707||AVENIDA LAGO AZUL|S/N|FAZENDA CAVEIRAS|ZONA RURAL|
|0150|002916265001050|JBS S/A|1058|02916265001050||131967452|5101803||AVENIDA ATTILIO FONTANA|2550||JARDIM AMAZONIA|
|0150|002916265008900|JBS S/A|1058|02916265008900||419137060111|3527108||RODOVIA BR 153|S/N|KM 179 BLOCO B|ZONA RURAL|
|0150|002916265009892|JBS S/A|1058|02916265009892||104703830|5211503||VIA EXPRESSA JULIO BORGES DE SOUZA|4450|PARTE B|NOSSA SRA DA SAUDE|
|0150|002916265011013|JBS S/A|1058|02916265011013||3442579650908|3170206||RUA DECIO SPIRANDELLI CARVALHO|205||DIST. INDUSTRIAL|
|0150|003036867000195|WERDYAL TRATAMENTO AMBIENTAL LTDA|1058|03036867000195||0670141800045|3106705||RUA GASTAO FRANCISCO|300||VILA BOA ESPERANÁA|
|0150|003264927000127|MANAUS AMBIENTAL S.A.|1058|03264927000127||041419235|1302603|600303012|RUA DO BOMBEAMENTO|01|EST BOMB PONTA ISMAEL|COMPENSA|
|0150|003334979000122|SYSTEM MUD IND E COM LTDA|1058|03334979000122||253935989|4208203||RUA DESEMBARGADOR REIS ALVES|460 A||DAS INDUSTRIAS|
|0150|003337080000163|CSM PRODUTOS QUIMICOS LTDA|1058|03337080000163||254076475|4204202||RUA 15 DE NOVEMBRO|150||D. MAR BORM|
|0150|003364618000129|AG INDUSTRIA QUIMICA DO BRASIL LTDA - ME|1058|03364618000129||254033113|4204608||RUA ANTONIO MACARINI|770||VILA MACARINI|
|0150|003630420000140|CARMOCAL DO BRASIL LTDA|1058|03630420000140||336677918110|3518800||RUA IDA CARMINA M. RANIERI|325||JD. FATIMA|
|0150|003794560000153|UNIVERSAL QUIMICA LTDA EPP|1058|03794560000153||131949870|5108402||RUA TENENTE J CUNHA PIRES S/N|QUADR|LOTE 1 E 2|JARDIM MARAJOARA|
|0150|003912974000130|CONSPELL TEC PLAST PAP COM IMP LTDA|1058|03912974000130||115930710113|3550308||RUA JAPARATUBA|441||SAO JOAO CLIMACO|
|0150|003944724000181|KEMIRA CHEMICALS BRASIL LTDA|1058|03944724000181||148452817113|3550308||RUA ALFREDO EGIDIO SOUZA ARANHA|100|6.ANDAR - BLOCO D|VILA CRUZEIRO|
|0150|003944724000262|KEMIRA CHEMICALS BRASIL LTDA|1058|03944724000262||9023157214|4127106||RODOVIA ROD DO PAPEL PR 160|S/N|KM 16|DIST INDL DO TRIANGU|
|0150|003944724000505|KEMIRA CHEMICALS BRASIL LTDA|1058|03944724000505||206120409112|3505708||ALAMEDA ARAGUAIA|3972|LOTE 13  QUADRA 02|CENTRO|
|0150|003944724000696|KEMIRA CHEMICALS BRASIL LTDA.|1058|03944724000696||336568073111|3518800||ESTRADA MUNICIPAL|1156|SALA 03 MODULOS B4 B5 E B6|JARDIM SANTO AFONSO|
|0150|004165364000182|COSTA FORTUNA FUNDACOES E CONSTRUCOES LIMITADA|1058|04165364000182||278156678112|3513009||RUA LADISLAU RETTI|675||PARQUE ALEXANDRE|
|0150|004171382000177|CENTRAL DE ENERGIA MORENO DE MONTE APRAZIVEL|1058|04171382000177||462064121112|3531407||ROD. JOAO PEDRO REZENDE|KM 10|1|ZONA RURAL|
|0150|004209529000170|ZSCHIMMER & SCHWARZ DO BRASIL LTDA|1058|04209529000170||1240217657|4318705||EST GERAL MORRO DO PAULA|546||SAO BORJA|
|0150|004405220000237|COVENTYA QUIMICA LTDA|1058|04405220000237||0290427134|4305108||RUA JACOB LUCCHESI|4852||SANTA LUCIA|
|0150|004475244000181|L'AB ANALITICA AMBIENTAL LTDA|1058|04475244000181||392248196112|3524402||RODOVIA GERALDO SCAVONE|2300||JD. CALIFÛRNIA|
|0150|004607157000130|TEHIAR SIST.DE TRANSP.LOG.LTDA|1058|04607157000130||116224163114|3550308||RUA SOLDADO JOSE VIVANCO SOLANO|1||PQ NOVO MUNDO|
|0150|004647090000168|CETRIC CENTRAL TRAT. RESIDUOS SOLIDOS INDS. E COMS. CHAPECO|1058|04647090000168||254302971|4204202||ACESSO ANGELO BALDISSERA CH 20|S/N||AGUA AMARELA|
|0150|004741398000178|I W T SERVICES LTDA|1058|04741398000178||77279075|3304557||RUA DO TRIGO|103|103 A|PENHA CIRCULAR|
|0150|004764558000790|TRANSPORTADORA ESPECIALISTA LTDA|1058|04764558000790||148517529110|3550308||RUA SERAPHIM DE CARVALHO|505||VILA GUILHERME|
|0150|004825043000167|BRASBOM COML. IMP. EXP. LTDA|1058|04825043000167||492447153116|3534401||AV. LOURENCO BELLOLI|700||PQ. IND. MAZZEI|
|0150|004945379000163|OMNI-TECH COM E REP DE PROD QUIM LTDA|1058|04945379000163||468063943110|3532009||RUA JOAQUIM SERAFIM|445||SAO BENEDITO|
|0150|004969086000116|AQUA SOLUCOES LTDA|1058|04969086000116||066795575|2304400||RUA MONSENHOR BRUNO|1366||MEIRELES|
|0150|005116230000134|COLOR DYES COMERCIAL LTDA - EPP|1058|05116230000134||116404357117|3550308||RUA JOAO MEIMBERG|149||JARDIM SAO LUIZ|
|0150|005296120000100|PRODCONTEC COM. DE PRODS. TECNICOS PARA CONSTRUCAO LTDA ME|1058|05296120000100||336631769119|3518800||AVENIDA JOSE RANGEL FILHO|870||JARDIM PONTE ALTA I|
|0150|005372794000138|EFLUTEC LTDA|1058|05372794000138||9027145709|4115200||RODOVIA PR 317|1785-||PARQUE INDUSTRIAL|
|0150|005658506000106|MATRYX INDUSTRIA E COMERCIO DE INSUMOS PARA TRATAMENTO DE AG|1058|05658506000106||2130029617|4314803||RUA ESTANCIA VELHA|712|FUNDOS|PORTAO VELHO|
|0150|005694833000113|ENGCLARIAN IND COM CLARIF LTDA|1058|05694833000113||664173579119|3551702||RODOVIA ALBANO BACEGA|328|STZ 152.0|ZONA INDUSTRIAL|
|0150|005884932000249|N&B COMERCIAL DE INGREDIENTES LTDA|1058|05884932000249||9047259514|4106902||RUA VINTE E QUATRO DE MAIO|412|CONJ 704|CENTRO|
|0150|005928246000141|COPLASA ACUCAR E ALCOOL LTDA|1058|05928246000141||544054476110|3539608||ESTRADA VICINAL GOVERNADOR MARIO COVAS|S/N||ZONA RURAL|
|0150|006315338002324|NOBLE BRASIL S.A.|1058|06315338002324||660058989118|3551306||ESTRADA VIC.STS 050 A.A.DO VALLE|S/N|KM 10|ZONA RURAL|
|0150|006315338002405|NOBLE BRASIL S.A.|1058|06315338002405||444060545117|3529609||FAZENDA BURITI|S/N||ZONA RURAL|
|0150|006315338015060|NOBLE BRASIL S.A.|1058|06315338015060||556013690112|3540804||ESTRADA MUN.IBIRA A POTIRENDABA|S/N|KM 6,7 - PARTE II|ZONA RURAL|
|0150|006315338015140|NOBLE BRASIL S.A.|1058|06315338015140||260104550115|3511102||RODOVIA VICINAL JOSE FERNANDES|S/N|KM 01 + 881 METROS - PARTEII|ZONA RURAL|
|0150|006975509000136|MAXTEC QUIMICA - COMERCIO DE PRODUTOS QUIMICOS LTDA|1058|06975509000136||636282001112|3548807||RUA AMAZONAS|669|SALA 17|CENTRO|
|0150|007009769000209|WANA COM. DE PRODUTOS QUIMICOS LTDA|1058|07009769000209||392237316113|3524402||ESTRADA MUNICIPAL BIAGINO CHIEFF|SN||PARATEI DE BAIXO|
|0150|007174991000178|CQI CENTRAL QUIMICA INDUSTRIAL LTDA|1058|07174991000178||181319616110|3503208||RUA SALVADOR DE CAPUA|349||DIS INDUSTRIAL 3|
|0150|007272636000131|UNIVERSIDADE FEDERAL DO CEARA|1058|07272636000131|||2304400||AVENIDA DA UNIVERSIDADE|2853||BENFICA|
|0150|007379735000117|CHAMPION TEC BRASIL SERV PROD QUIMICOS LTDA|1058|07379735000117||78008342|3302403||RUA R6|21|QUADRA 21 LOTE 08 A|NOVO CAVALEIROS|
|0150|007428533000118|MERCIA IND COM PROD QUIM LTDA|1058|07428533000118||513451631113|3536505||RUA HUM|94||PQ DAS INDUSTRIAS|
|0150|007727035000338|VERBRAS-INDUSTRIA E COMERCIO DE TINTAS LTDA|1058|07727035000338||194733947|2203305||AVENIDA PE JOAQUIM NONATO|2175|KM 31|SANTA RITA|
|0150|007746576000141|METALQUIMICA QUIM E MANUTENCAO LTDA|1058|07746576000141||283373920|5002704||RUA PIASSANGUABA|4134||JD TIJUCA II|
|0150|007784407000104|ULTRAMINERALS MICRONIZ. MINERAIS LTDA|1058|07784407000104||454302462115|3530607||R. DAVID BOBROW|510||BRAZ CUBAS|
|0150|007854402000100|EMPRESA MUNICIPAL DE AGUA E SANEAMENTO|1058|07854402000100|||4202008||AVENIDA QUARTA|250||CENTRO|
|0150|007920916000109|BSC QUIMICA LTDA|1058|07920916000109||255186762|4202909||RODOVIA IVO SILVEIRA|470|GALPAO 7|BATEAS|
|0150|007920916000290|BSC QUIMICA LTDA|1058|07920916000290||9049828656|4115200||ESTRADA OSVALDO DE MORAIS CORREIA|1337||ZONA 41|
|0150|007986997000140|COMPANHIA PETROQUIMICA DE PERNAMBUCO-PETROQUIMICASUAPE|1058|07986997000140|||2607208||RODOVIA PE - 60 (ZONA INDUSTRIAL)|S/N|KM 10 - (ZI - 3B)|SUAPE|
|0150|008070508006885|RAIZEN ENERGIA S. A|1058|08070508006885||170116755113|3502101||RODOVIA ACESSO UHE 3 IRMAOS KM 3,5|S/N|FAZENDA GUANABARA|ZONA RURAL|
|0150|008070508009639|RAIZEN ENERGIA S. A|1058|08070508009639||297007790114|3514908||FAZENDA AC SOBRADO|S/N|AREA 1|ZONA RURAL|
|0150|008070508012184|RAIZEN ENERGIA S. A|1058|08070508012184||535257207113|3538709||AC BAIRRO COSTA PINTO|S/N||COSTA PINTO|
|0150|008070508012427|RAIZEN ENERGIA S.A|1058|08070508012427||349020940114|3520103||RUA ETC CORONEL QUITO|S/N|AREA 1|ZONA RURAL|
|0150|008070508012508|RAIZEN ENERGIA S.A|1058|08070508012508||341013786112|3519303||FAZENDA DA SERRA|S/N|AREA 1|ZONA RURAL|
|0150|008102787000295|ARCELORMITTAL MINERACAO SERRA AZUL S.A.|1058|08102787000295||0010663930090|3133709||FAZENDA CORREGO FUNDO|S/N||ZONA RURAL|
|0150|008140554000104|METAGUA COM E IND DE EQUIP E PROJ INDUSTRIAIS LTDA|1058|08140554000104||582736092117|3543402||RUA MARCELO PINTO DE MORAES|21||PQ INDL TANQUINHO|
|0150|008246617000799|MAUSER DO BRASIL EMBALAGENS INDUSTRIAIS S/A|1058|08246617000799||672188970110|3552502||AVENIDA JORGE BEI MALUF|2126||JARDIM BELEM|
|0150|008281692000103|LODES INDUSTRIA QUIMICA LTDA|1058|08281692000103||487091692117|3533908||RUA TAIZO NAKAMURA|121||DISTR. INDUSTRIAL|
|0150|008291225000156|ALLGE COMERCIO DE PRODUTOS QUIMICOS LTDA|1058|08291225000156||582717600113|3543402||AVENIDA BRAZ OLAIA ACOSTA|581|SALA 28 - 1 ANDAR|JARDIM CALIFORNIA|
|0150|008322396000103|USINA PORTO  DAS AGUAS LTDA|1058|08322396000103||104068477|5205471||RODOVIA GO 050, KM 11 + 900 METROS|S/N||ZONA RURAL|
|0150|008578982000105|MIB - MINERACAO IBIRITE LTDA|1058|08578982000105||0010567200051|3109006||FAZENDA SANTA MARIA|S/N||ZONA RURAL|
|0150|008614277000116|REVATI S.A. ACUCAR E ALCOOL|1058|08614277000116||776053440117|3507753||ESTRADA MUNICIPAL CRD - 339, COROADOS BREJO|S/N|FAZENDA AGUAS CLARAS|RURAL|
|0150|008672606000185|DND QUIMICA LTDA|1058|08672606000185||205070045113|3505609||AVENIDA MARGINAL GIOVANI MARCARI|1300||DISTRITO INDUSTRIAL|
|0150|008698947000120|MULTIVERDE PAPEIS ESPECIAIS LTDA|1058|08698947000120||454322375110|3530607||RUA PRESIDENTE CAMPOS SALLES|6|PREDIO ADMINISTRATIVO|VILA INDUSTRIAL|
|0150|008811292000154|CLISOL PRODUCTS LTDA|1058|08811292000154||606228737115|3545803||AVENIDA DIRCEU DIAS CARNEIRO|370||DISTRITO INDUSTRIAL|
|0150|008830308000257|MMX SUDESTE MINERACAO S.A.|1058|08830308000257||0010882890115|3130101||RODOVIA BR 381|S/N|KM 467.8|ZONA RURAL|
|0150|008833531000177|PULCRA ESPECIALIDADES QUIM LTDA|1058|08833531000177||392232848110|3524402||ROD. PRESIDENTE DUTRA|KM 16||ESTRADA RIO BAIXO|
|0150|009195493000137|AGUAS DAS AGULHAS NEGRAS S.A.|1058|09195493000137||78407581|3304201||ESTR RESENDE RIACHUELO|KM 3|5|MORADA DA COLONIA|
|0150|009321052000134|LIPESA DO BRASIL ESP QUIMICAS LTDA|1058|09321052000134||206256996118|3505708||RUA CALCADAS DOS MANACAS|26||ALPHAVILLE|
|0150|009538454000195|CAB-SISTEMA PRODUTOR ALTO TIETE S.A|1058|09538454000195||672204257113|3552502||RUA WALDEMAR CUSMA|700||JD. AERODROMO INTER|
|0150|010396494000129|H2O ESPEC QUIM COM E IMPO LTDA|1058|10396494000129||0010940050056|3106200||RUA BERNARDO FERREIRA DA CRUZ|160||PQ SAO PEDRO|
|0150|010644955000135|RHEOSET INDUSTRIA E COMERCIO DE ADITIVOS LTDA.|1058|10644955000135||78775920|3301702||AVENIDA CALOMBE|2750|QUADRA 7 LOTE 22|CHAC RIO PETROPOLIS|
|0150|010749274000131|SAMPS TRANSPORTES RODOVIARIO DE CARGAS LTDA - ME|1058|10749274000131||635594551118|3548708||RUA ALEXANDRE BONICIO|558||ALVES DIAS|
|0150|011073310000152|R F PRODUTOS E EQUIPAMENTOS LTDA ME|1058|11073310000152||038375800|2610707||AVENIDA DR RINALDO DE PINHO ALVES|2680|PREDIO E GALPAO 25 SL 06 E 07|PARATIBE|
|0150|011252642001095|TROMBINI EMBALAGENS SA|1058|11252642001095||9051666116|4106902||RUA JOSE CASAGRANDE|803||VISTA ALEGRE|
|0150|011420118000195|CENTURY QUIMICA DO BRASIL LTDA|1058|11420118000195||9050953588|4117503||RUA VICENTE ANTONIO DE PAULA|237||PARQUE INDUSTRIAL|
|0150|011547756000171|OJI PAPEIS ESPECIAIS LTDA|1058|11547756000171||535268272110|3538709||VIA COMENDADOR PEDRO MORGANTI|3393||MONTE ALEGRE|
|0150|011571285000137|GEOVANE BIGOTO GAZOLA - EPP|1058|11571285000137||0017776720062|3106200||RUA AGILIO CRUZ DE SOUZA|685||SERRANO|
|0150|013537735000362|USINA DELTA S.A.|1058|13537735000362||0017624660261|3121258||RUA JOSE AGOSTINHO FILHO|750||CENTRO|
|0150|013756458000117|USINA CONQUISTA DE MINAS LTDA|1058|13756458000117||0017841470002|3118205||FAZENDA ILHA GRANDE|SN|ROD. MGT 464 KM 25|ZONA RURAL JUBAI|
|0150|013923945000127|AVCO POLIMEROS DO BRASIL LTDA.|1058|13923945000127||065687337|2307650||RUA LESTE - 3|302||DIST. INDUSTRIAL|
|0150|014626443000105|NAVIQUIMICA PRODUTOS QUIMICOS LTDA|1058|14626443000105||283722762|5005707||RUA PROJETADA MB|135|SALA A|PARQUE INDUSTRIAL I|
|0150|015115504000124|MILLENNIUM INORG. CHEM.BRL S/A|1058|15115504000124||00000992|2905701||RODOVIA BA 099|S/N|KM 20|ABRANTES|
|0150|015186494000118|SAO GABRIEL SANEAMENTO S.A|1058|15186494000118|||4318309||RUA CORONEL SOARES|41||CENTRO|
|0150|015620048000170|META PRODUTO QUIMICOS LTDA - ME|1058|15620048000170||256733040|4204608||RUA ANTONIO MACARINI|770||VILA MACARINI|
|0150|015828064000152|CANAA INDUSTRIA DE LATICINIOS LTDA|1058|15828064000152||00000000150461|1100122||RODOVIA BR 364 - KM 06|S/N|SAIDA PARA CUIABA|ZONA RURAL|
|0150|016404287004738|SUZANO PAPEL E CELULOSE S.A.|1058|16404287004738||672002291110|3552502||RUA DR PRUDENTE DE MORAES|3240|3452, 3626 E 4006|AREIAO|
|0150|016404287015691|SUZANO PAPEL E CELULOSE S.A.|1058|16404287015691||417265770113|3526902||ESTRADA DO LAGEADO|S/N|SALA SBS|LAGEADO|
|0150|016628281000323|SAMARCO MINERACAO S.A.|1058|16628281000323||4001154700118|3140001||QUADRA MINA GERMANO|S/N||MINA DO GERMANO|
|0150|018565382000670|ANGLOGOLD ASHANTI CORREGO DO SITIO DE MINERA«√O LTDA|1058|18565382000670||5724029100280|3144805||FAZENDA RAPAUNHA|S/N||GALO|
|0150|018565382000751|ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.|1058|18565382000751||5724029100361|3156700||ESTRADA MESTRE CAETANO|S/N||CUIABA|
|0150|018631739000167|TOTAL ALIMENTOS S/A|1058|18631739000167||6931775910072|3169307||RODOVIA FERNAO DIAS|S/N|KM 755|DIST. INDUSTRIAL|
|0150|019537471000161|U.S.A. USINA SANTO ANGELO LTDA|1058|19537471000161||5073780710036|3117306||AVENIDA PRESIDENTE VARGAS|701||CX POSTAL 26|
|0150|020346524000146|KINROSS BRASIL MINERACAO S.A.|1058|20346524000146||4704474850056|3147006||RODOVIA BR 040 - KM 36,5|S/N|S/N|ZONA RURAL|
|0150|021256870000287|FERRO + MINERACAO S.A.|1058|21256870000287||0010033550042|3146107||FAZ DO PIRES|SN||MIGUEL BURNIER|
|0150|022587687000146|USINA MONTE ALEGRE LTDA|1058|22587687000146||4300613290090|3143005||FAZENDA MONTE ALEGRE|S/N||ZONA RURAL|
|0150|022931380000110|V&M MINERACAO LTDA|1058|22931380000110||0900150230064|3106200||RODOVIA BR 040 KM|562.5||ZONA RURAL|
|0150|025433004000194|CENTRO OPERACIONAL DE DESENV. E SANEAM. DE UBERABA - CODAU|1058|25433004000194||7016962000074|3170107||AVENIDA DA SAUDADE|755|A|SANTA MARTA|
|0150|028917748000253|MINERACAO SERRAS DO OESTE LTDA|1058|28917748000253||1002556840029|3110004||FAZENDA SERRA LUIZ SOARES|S/N||ZONA RURAL|
|0150|029291184000682|TRANSPORTES TONIATO LTDA|1058|29291184000682||336151553115|3518800||ESTRADA MUNICIPAL|1156|GALP√O B|JARDIM SANTO AFONSO|
|0150|029504214002805|HALLIBURTON SERVICOS LTDA|1058|29504214002805||76117519|3302403||RUA RODOLFO DAVID GOMES|S/N||NOVO CAVALEIROS|
|0150|031452113001395|CLARIANT S/A|1058|31452113001395||672086333110|3552502||AVENIDA JORGE BEY MALUF|2163||VILA THEODORO|
|0150|031985633000120|NORSKE SKOG PISA LTDA|1058|31985633000120||2040046413|4101606||RODOVIA R 151 KM 207|5||JAGUARIAIVA|
|0150|033000167082248|PETROBRAS - PETROLEO BRASILEIRO S.A.|1058|33000167082248||645032876116|3549904||RODOVIA PRESIDENTE DUTRA|S/N||CENTRO|
|0150|033042730001348|CSN COMPANHIA SIDERURGICA NACIONAL|1058|33042730001348||1800145260260|3118007||VIA ACP MINEIRACAO CASA DE PEDRA|S/N||ZONA RURAL|
|0150|033073008000137|SCHWEITZER - MAUDUIT BRASIL S/A|1058|33073008000137||80446527|3304003||AV. DARCY VARGAS|325||SANTANESIA|
|0150|033300971000106|EMPRESA DE MINERACAO ESPERANCA S A|1058|33300971000106||0900905840058|3109006||ESTRADA CARLOS NEWLANDS|SN||ZONA RURAL|
|0150|033352394000104|COMPANHIA ESTADUAL DE AGUAS E ESGOTOS CEDAE|1058|33352394000104||84780707|3304557||AVENIDA PRESIDENTE VARGAS|2655|EDIF|CIDADE NOVA|
|0150|033663683000116|UNIVERSIDADE FEDERAL DO RIO DE JANEIRO|1058|33663683000116|||3304557||AVENIDA PEDRO CALMON|550||CIDADE UNIVERSITARI|
|0150|042087254001453|BAKER HUGHES DO BRASIL LTDA|1058|42087254001453||77492470|3302403||AVENIDA JFM|S/N|LOTE 28 QUADRA 04|BALNEARIO LAGOMAR|
|0150|042087254001968|BAKER HUGHES DO BRASIL LTDA|1058|42087254001968||202011941|2408003||AVENIDA LAURO MONTE|1450||ABOLICAO II/II|
|0150|043493899000134|EMPRESA DE MIN FLORESTA NEGRA LTDA|1058|43493899000134||336095157114|3518800||ESTRADA DA PARTEIRA, 3000|3000||BONSUCESSO|
|0150|043683069000170|QUIMISA S.A.|1058|43683069000170||254885268|4202909||RODOVIA IVO SIVEIRA|315|KM 03|BATEAS|
|0150|043776517000180|CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP|1058|43776517000180||109091792118|3550308||RUA COSTA CARVALHO|300||PINHEIROS|
|0150|043932102000581|RENUKA DO BRASIL S.A.|1058|43932102000581||564005959112|3541604||RODOVIA MARECHAL RONDON KM 455|S/N|FAZENDA AGUA BRANCA|PATOS|
|0150|043960335000164|RAIZEN ARARAQUARA ACUCAR E ALCOOL LTDA|1058|43960335000164||181013395113|3503208||FAZENDA SAO JOAQUIM|S/N|CAIXA POSTAL 383|ZONA RURAL|
|0150|044209336003583|U.S.J. ACUCAR E ALCOOL S.A.|1058|44209336003583||182000604118|3503307||FAZENDA SAO JOAO|S/N|CAIXA POSTAL 13|ZONA RURAL|
|0150|044330975002288|USINA COLOMBO S.A. AÁUCAR E ALCOOL|1058|44330975002288||498057366111|3535002||ESTRADA MUNIC.PALESTINA A PONTES GESTAL|S/N|KM 32 PONTAL|CENTRO|
|0150|044330975002520|USINA COLOMBO S.A. AÁUCAR E ALCOOL|1058|44330975002520||605055713119|3545704||ESTR.MUN. ALBERTINA A PARANAPUA|S/N||CORREGO DO ARARA|
|0150|044589885000181|BUCKMAN LABORATORIOS LTDA|1058|44589885000181||671006415116|3552403||RODOVIA ANHANGUERA|S N|ANHANGUERA KM 107 5|BAIRRO MATAO|
