|0000|005|0|01062012|30062012|KEMIRA CHEMICALS BRASIL LTDA|03944724000696||SP|336568073111|3518800|SIMULACAO||A|0|
|0001|0|
|0005|GUARULHOS|07215040|EST MUNICIPAL,      SL 3 MOD.B4B5B6|1156|SALA 03 MODULOS B4 B5 E B6|JD SANTO AFONSO|0000000000|1134780846||
|0100|JULIANA GOVASKI BIRIBA|26986806876|1SP222409O3||04726170|AV ALFREDO EGIDIO DE S. ARANHA|100||CHAC.SANTO ANTONIO|0000000000|||3550308|
|0150|000082024000137|CIA SANEAMENTO AMBIENTAL DISTRITO FEDERAL|1058|00082024000137||0732466700167|5300108||AVENIDA SIBIPIRUNA|LOTES|15|AGUAS CLARAS|
|0150|001931172000141|KHEMEIA INDUSTRIA QUIMICA S.A|1058|01931172000141||253680808|4204608||RODOVIA PEDRO MANOEL PEREIRA|75||DEMBOSKI|
|0150|002382073000110|PROLAGOS S.A.C.S.P AGUA E ESGOTO|1058|02382073000110||85297740|3300233||RODOVIA AMARAL PEIXOTO|S/N||BALNEARIO|
|0150|002413910000121|AAM AUTOMACAO E MANUTENCAO LTDA|1058|02413910000121||456061541119|3530805||RUA SILVIO BRUNIALT|245||JD CARLOS GOMES|
|0150|002565876000100|HUESKER LTDA|1058|02565876000100||645269031119|3549904||RUA ROMUALDO DAVOLI|375||CENTRO EMPRESARIAL|
|0150|002659271000189|FLUX ENGENHARIA AMBIENTAL LTDA|1058|02659271000189||635330340113|3548708||RUA MANUEL HERNANDES LOPES|249||VILA DAYSE|
|0150|002798578000322|MILANO CARGAS E SERVICO LTDA|1058|02798578000322||675158576116|3552809||RUA MARECHAL C. BRANCO|471||JD-TRES MARIAS|
|0150|002914460020267|SEARA ALIMENTOS LTDA|1058|02914460020267||79668141|3301702||ESTRADA VENANCIO PEREIRA VELOSO|1479|PARTE 01|CAPIVARI|
|0150|003031882000817|TROMBINI EMBALAGENS LTDA|1058|03031882000817||9033328165|4106902||RUA OLYMPIO|619||VISTA ALEGRE|
|0150|003036867000195|WERDYAL TRATAMENTO AMBIENTAL LTDA|1058|03036867000195||0670141800045|3106705||RUA GASTAO FRANCISCO|300||VILA BOA ESPERANçA|
|0150|003298420000356|MANDA LA TRANSPORTES DE CARGAS LTDA|1058|03298420000356||336832471110|3518800||RUA BAIXIO|153||VILA NOVA CUMBICA|
|0150|003334979000122|SYSTEM MUD IND E COM LTDA|1058|03334979000122||253935989|4208203||RUA DESEMBARGADOR REIS ALVES|460 A||DAS INDUSTRIAS|
|0150|003337080000163|CSM PRODUTOS QUIMICOS LTDA|1058|03337080000163||254076475|4204202||RUA 15 DE NOVEMBRO|150||D. MAR BORM|
|0150|003364618000129|AG INDUSTRIA QUIMICA DO BRASIL LTDA - ME|1058|03364618000129||254033113|4204608||RUA ANTONIO MACARINI|770||VILA MACARINI|
|0150|003630420000140|CARMOCAL DO BRASIL LTDA|1058|03630420000140||336677918110|3518800||RUA IDA CARMINA M. RANIERI|325||JD. FATIMA|
|0150|003912974000130|CONSPELL TEC PLAST PAP COM IMP LTDA|1058|03912974000130||115930710113|3550308||RUA JAPARATUBA|441||SAO JOAO CLIMACO|
|0150|003944724000181|KEMIRA CHEMICALS BRASIL LTDA|1058|03944724000181||148452817113|3550308||RUA ALFREDO EGIDIO SOUZA ARANHA|100|6.ANDAR - BLOCO D|VILA CRUZEIRO|
|0150|003944724000262|KEMIRA CHEMICALS BRASIL LTDA|1058|03944724000262||9023157214|4127106||RODOVIA ROD DO PAPEL PR 160|S/N|KM 16|DIST INDL DO TRIANGU|
|0150|003944724000696|KEMIRA CHEMICALS BRASIL LTDA.|1058|03944724000696||336568073111|3518800||ESTRADA MUNICIPAL|1156|SALA 03 MODULOS B4 B5 E B6|JARDIM SANTO AFONSO|
|0150|003982931000120|EMPRESA DE SANEAMENTO DE MATO GROSSO DO SUL S.A.SANESUL|1058|03982931000120||281042489|5002704||RUA EUCLIDES DA CUNHA|975||JARDIM DOS ESTADOS|
|0150|004022742000179|IPPLAST INDUSTRIA PAULISTA DE PLASTICOS LTDA|1058|04022742000179||188078020116|3503901||ROD. PRES. DUTRA - S/Nº-KM 202|9||DO PORTAO|
|0150|004165364000182|COSTA FORTUNA FUNDACOES E CONSTRUCOES LIMITADA|1058|04165364000182||278156678112|3513009||RUA LADISLAU RETTI|675||PARQUE ALEXANDRE|
|0150|004171382000177|CENTRAL DE ENERGIA MORENO DE MONTE APRAZIVEL|1058|04171382000177||462064121112|3531407||ROD. JOAO PEDRO REZENDE|KM 10|1|ZONA RURAL|
|0150|004209529000170|ZSCHIMMER & SCHWARZ DO BRASIL LTDA|1058|04209529000170||1240217657|4318705||EST GERAL MORRO DO PAULA|546||SAO BORJA|
|0150|004475244000181|L'AB ANALITICA AMBIENTAL LTDA|1058|04475244000181||392248196112|3524402||RODOVIA GERALDO SCAVONE|2300||JD. CALIFóRNIA|
|0150|004607157000130|TEHIAR SIST.DE TRANSP.LOG.LTDA|1058|04607157000130||116224163114|3550308||RUA SOLDADO JOSE VIVANCO SOLANO|1||PQ NOVO MUNDO|
|0150|004764558000102|TRANSPORTADORA ESPECIALISTA LTDA.|1058|04764558000102||664127976119|3551702||VIA ÁDAMO MELONI|1350||DISTRITO INDUSTRIAL|
|0150|004764558000790|TRANSPORTADORA ESPECIALISTA LTDA|1058|04764558000790||148517529110|3550308||RUA SERAPHIM DE CARVALHO|505||VILA GUILHERME|
|0150|004764558001176|TRANSPORTADORA ESPECIALISTA LTDA|1058|04764558001176||283582634|5003702||RUA HAYEL BON FAKER|330||JARDIM RASSLEM|
|0150|004771487000167|DT ENGENHARIA DE EMPREENDIMENTOS LTDA|1058|04771487000167||206236499117|3505708||ALAMEDA MAMORE|911|2º ANDAR|ALPHAVILLE INDUSTRI|
|0150|004928226000108|RISSO EXPRESS TRANSP DE CARGAS LTDA EPP|1058|04928226000108||438203384117|3529005||AVENIDA JOQUEI CLUBE|30||MARILIA|
|0150|004945379000163|OMNI-TECH COM E REP DE PROD QUIM LTDA|1058|04945379000163||468063943110|3532009||RUA JAQUIM SERAFIM|445||SAO BENEDITO|
|0150|004969086000116|AQUA SOLUCOES LTDA|1058|04969086000116||066795575|2304400||RUA MONSENHOR BRUNO|1366||MEIRELES|
|0150|005116230000134|COLOR DYES COMERCIAL LTDA - EPP|1058|05116230000134||116404357117|3550308||RUA JOAO MEIMBERG|149||JARDIM SAO LUIZ|
|0150|005232916000190|POLITAB INDUSTRIA, COMERCIO E DISTRIBUICAO DE PLASTICOS LTDA|1058|05232916000190||116436685114|3550308||RUA ALVARENGA PEIXOTO|96/98||VILA ANASTACIO|
|0150|005404430000192|CIA MATONENSE DE SANEAMENTO - CMS|1058|05404430000192|||3529302||VIA LUIZ GONZAGA SILVA LEITE|200||PEDREIRA|
|0150|005658506000106|MATRYX INDUSTRIA E COMERCIO DE INSUMOS PARA TRATAMENTO DE AG|1058|05658506000106||2130029617|4314803||RUA ESTANCIA VELHA|712|FUNDOS|PORTAO VELHO|
|0150|005694833000113|ENGCLARIAN IND COM CLARIF LTDA|1058|05694833000113||664173579119|3551702||RODOVIA ALBANO BACEGA|328|STZ 152.0|ZONA INDUSTRIAL|
|0150|005928246000141|COPLASA ACUCAR E ALCOOL LTDA|1058|05928246000141||544054476110|3539608||ESTRADA VICINAL GOVERNADOR MARIO COVAS|S/N||ZONA RURAL|
|0150|005930500000146|NOVTEC TECNOLOGIA AMBIENTAL LTDA EPP.|1058|05930500000146||254670750|4202305||RODOVIA BR 101|210|KM 199 COND CNT EMP ECO BUSINE|BIGUACU|
|0150|006030747000250|ANGLO FERROUS AMAPA MINERACAO LTDA|1058|06030747000250||030287626|1600154||ESTRADA DO TEPERABA|S/N||ZONA RURAL|
|0150|006252818003799|ABENGOA BIOENERGIA AGROINDUSTRIA LTDA|1058|06252818003799||639266150115|3549102||FAZENDA LAGOA FORMOSA|S/N|SETOR 2 KM 15 DA RODOVIA 344|ZONA RURAL|
|0150|006963985000137|LUCIANA GRAMISCELLI FERREIRA ZAVARELLO - EPP|1058|06963985000137||587272660117|3543907||RUA 21|3041||JARDIM WENZEL|
|0150|006975509000136|MAXTEC QUIMICA - COMERCIO DE PRODUTOS QUIMICOS LTDA|1058|06975509000136||636282001112|3548807||RUA AMAZONAS|669|SALA 17|CENTRO|
|0150|007174991000178|CQI CENTRAL QUIMICA INDUSTRIAL LTDA|1058|07174991000178||181319616110|3503208||RUA SALVADOR DE CAPUA|349||DIS INDUSTRIAL 3|
|0150|007280328000158|USINA IACANGA DE ACUCAR E ALCOOL S.A.|1058|07280328000158||339058340112|3519105||RODOVIA CEZARIO J DE CARVALHO|S/N|400KM 800MT - FAZENDA NOVA|ZONA RURAL|
|0150|007379735000117|CHAMPION TEC BRASIL SERV PROD QUIMICOS LTDA|1058|07379735000117||78008342|3302403||RUA R6|21|QUADRA 21 LOTE 08 A|NOVO CAVALEIROS|
|0150|007914230000377|TONON BIOENERGIA S.A.|1058|07914230000377||217066758118|3506805||RODOVIA JAU-ARARAQUARA|S/N|KM 129|RURAL|
|0150|007920916000109|BSC QUIMICA LTDA|1058|07920916000109||255186762|4202909||RODOVIA IVO SILVEIRA|470|GALPAO 7|BATEAS|
|0150|007920916000290|BSC QUIMICA LTDA|1058|07920916000290||9049828656|4115200||ESTRADA OSVALDO DE MORAIS CORREIA|1337||ZONA 41|
|0150|007993699000187|C.M.C. CIA MIN DE CONCEN DE MINERIOS LTDA|1058|07993699000187||0010065460057|3133709||FAZENDA LAGOA DAS FLORES|S/N||ZONA RURAL|
|0150|008070508000330|RAIZEN ENERGIA S.A|1058|08070508000330||202097661112|3505302||FAZENDA PAU D ALHO|S/N||ZONA RURAL|
|0150|008070508006885|RAIZEN ENERGIA S. A|1058|08070508006885||170116755113|3502101||RODOVIA ACESSO UHE 3 IRMAOS KM 3,5|S/N|FAZENDA GUANABARA|ZONA RURAL|
|0150|008070508009639|RAIZEN ENERGIA S. A|1058|08070508009639||297007790114|3514908||FAZENDA AC SOBRADO|S/N|AREA 1|ZONA RURAL|
|0150|008070508012427|RAIZEN ENERGIA S.A|1058|08070508012427||349020940114|3520103||RUA ETC CORONEL QUITO|S/N|AREA 1|ZONA RURAL|
|0150|008070508012508|RAIZEN ENERGIA S.A|1058|08070508012508||341013786112|3519303||FAZENDA DA SERRA|S/N|AREA 1|ZONA RURAL|
|0150|008102787000295|ARCELORMITTAL MINERACAO SERRA AZUL S.A.|1058|08102787000295||0010663930090|3133709||FAZENDA CORREGO FUNDO|S/N||ZONA RURAL|
|0150|008140554000104|METAGUA COM E IND DE EQUIP E PROJ INDUSTRIAIS LTDA|1058|08140554000104||582736092117|3543402||RUA MARCELO PINTO DE MORAES|21||PQ INDL TANQUINHO|
|0150|008281692000103|LODES INDUSTRIA QUIMICA LTDA|1058|08281692000103||487091692117|3533908||RUA TAIZO NAKAMURA|121||DISTR. INDUSTRIAL|
|0150|008291225000156|ALLGE COMERCIO DE PRODUTOS QUIMICOS LTDA|1058|08291225000156||582717600113|3543402||AVENIDA BRAZ OLAIA ACOSTA|581|SALA 28 - 1 ANDAR|JARDIM CALIFORNIA|
|0150|008455185000130|AGUAS DE ITU EXPL A ESG S.A.|1058|08455185000130||387194826115|3523909||RUA ANTONIO CORAZZA|92||JARDIM CORAZZA|
|0150|008572064000500|KEMIRA WATER SOL. BRASIL PROD P/ TRAT AGUA LTDA|1058|08572064000500||255744331|4209300||RODOVIA BR 282 KM 203|SN||INDIOS|
|0150|008614277000116|REVATI S.A. ACUCAR E ALCOOL|1058|08614277000116||776053440117|3507753||ESTRADA MUNICIPAL CRD - 339, COROADOS BREJO|S/N|FAZENDA AGUAS CLARAS|RURAL|
|0150|008672606000185|DND QUIMICA LTDA|1058|08672606000185||205070045113|3505609||AVENIDA MARGINAL GIOVANI MARCARI|1300||DISTRITO INDUSTRIAL|
|0150|008698947000120|MULTIVERDE PAPEIS ESPECIAIS LTDA|1058|08698947000120||454322375110|3530607||RUA PRESIDENTE CAMPOS SALLES|6|PREDIO ADMINISTRATIVO|VILA INDUSTRIAL|
|0150|008783206000147|ONIBRAS PROD QUIM LTDA|1058|08783206000147||582736446110|3543402||RUA CAMPINAS|2596||VILA CARVALHO|
|0150|008811292000154|CLISOL PRODUCTS LTDA|1058|08811292000154||606228737115|3545803||AVENIDA DIRCEU DIAS CARNEIRO|370||DISTRITO INDUSTRIAL|
|0150|009321052000134|LIPESA DO BRASIL ESP QUIMICAS LTDA|1058|09321052000134||206256996118|3505708||RUA CALCADAS DOS MANACAS|26||ALPHAVILLE|
|0150|010015056000173|MENDES PRESTACOES DE SERVICOS LTDA.|1058|10015056000173||122892461|2111300||AVENIDA GUAJAJARAS|S/N||TIRIRICAL|
|0150|010190323000149|SOFT QUIMICA PRODUTOS PARA LAVANDERIA LTDA - ME|1058|10190323000149||104322098|5208707||AVENIDA CENTRAL|425|QUADRA 197 LOTE 14|SETOR EMPRESARIAL|
|0150|010396494000129|H2O ESPEC QUIM COM E IMPO LTDA|1058|10396494000129||0010940050056|3106200||RUA BERNARDO FERREIRA DA CRUZ|160||PQ SAO PEDRO|
|0150|010422699000131|CELULOSE E PAPEL DE PERNAMBUCO S/A - CEPASA|1058|10422699000131||18158000068788|2611606||RUA VEREADOR SOCRATES R. PINTO DE SOUZA|183||JABOTAO DOS GUARARA|
|0150|010548826000143|TRATEMA - USINA DE TRATAMENTO DE MADEIRA LTDA.|1058|10548826000143||688283719118|3554102||AVENIDA VOLUNTARIOBENEDITO SERGIO|1480|ESTIVA|VILA ANASTACIO|
|0150|010696455000147|COMCAIXA IND. E COM. DE EMBAL. DE PAPEL E PAPELAO OND. LTDA|1058|10696455000147||170125772112|3502101||RUA LUIZ OBICE|30||DISTRITO INDUSTRIAL|
|0150|011073310000152|R F PRODUTOS E EQUIPAMENTOS LTDA ME|1058|11073310000152||038375800|2610707||AVENIDA DR RINALDO DE PINHO ALVES|2680|PREDIO E GALPAO 25 SL 06 E 07|PARATIBE|
|0150|011234954000185|CMPC CELULOSE DO BRASIL LTDA|1058|11234954000185||0580129187|4309308||RUA SAO GERALDO|1680||ERMO|
|0150|011252642001095|TROMBINI EMBALAGENS SA|1058|11252642001095||9051666116|4106902||RUA JOSE CASAGRANDE|803||VISTA ALEGRE|
|0150|011547756000171|OJI PAPEIS ESPECIAIS LTDA|1058|11547756000171||535268272110|3538709||VIA COMENDADOR PEDRO MORGANTI|3393||MONTE ALEGRE|
|0150|012282034000871|USINA CAETE S.A.|1058|12282034000871||1728942550015|3117306||RODOVIA MG 427 KM 43|S/N|FAZ. CACHOEIRA|ZONA RURAL|
|0150|012282034001096|USINA CAETE S.A.|1058|12282034001096||8648942550123|3121258||AVENIDA JOSE AGOSTINHO|750||CENTRO|
|0150|012282034001762|USINA CAETE S A|1058|12282034001762||512057113110|3536406||ESTRADA MUNIC PAULICEIA A SAO J DO PAU DALHO|S/N|KM 07|ZONA RURAL|
|0150|012877416000171|NG BIOENERGIA S.A.|1058|12877416000171||260088100116|3511102||RODOVIA VICINAL JOSE FERNANDES|S/N|KM 1+881 METROS|ZONA RURAL|
|0150|013756458000117|USINA CONQUISTA DE MINAS LTDA|1058|13756458000117||0017841470002|3118205||FAZENDA ILHA GRANDE|SN|ROD. MGT 464 KM 25|ZONA RURAL JUBAI|
|0150|013788120000147|ELEKEIROZ S/A|1058|13788120000147||712001165111|3556503||DR. EDGARD AZEVEDO SOARES|392||CENTRO|
|0150|014109664000106|OXITENO NORDESTE S/A INDÚSTRIA E COMÉRCIO|1058|14109664000106||01205921|2905701||RUA BENZENO|1065||POLO PETROQUIMICO DE|
|0150|014548140000103|BMM INDUSTRIAL LTDA|1058|14548140000103||0050032887|4301008||RODOVIA RS 130|1832||MEDIANEIRA|
|0150|015185358000456|MI SWACO DO BRASIL - COM SERV E M LTDA|1058|15185358000456||78050926|3302403||RUA JESUS SOARES PEREIRA|507|637 - PARTE|COSTA DO SOL|
|0150|015185358001347|M I SWACO DO BRASIL - COMERCIO, SERVICOS E MINERACAO LTDA|1058|15185358001347||78487828|3301900||RODOVIA BR 493 - MANILHA-MAGE|S/N|KM 1,5 - PARTE|ITAMBI|
|0150|016404287004738|SUZANO PAPEL E CELULOSE S.A.|1058|16404287004738||672002291110|3552502||RUA DR PRUDENTE DE MORAES|3240|3452, 3626 E 4006|AREIAO|
|0150|016404287015691|SUZANO PAPEL E CELULOSE S.A.|1058|16404287015691||417265770113|3526902||ESTRADA DO LAGEADO|S/N|SALA SBS|LAGEADO|
|0150|016848731000393|TRANSPORTES NIQUINI LTDA|1058|16848731000393||336501369117|3518800||RUA RUA BELA VISTA DO PARAISO|1766||JD.NOVO PORTUGAL|
|0150|019537471000161|U.S.A. USINA SANTO ANGELO LTDA|1058|19537471000161||5073780710036|3117306||AVENIDA PRESIDENTE VARGAS|701||CX POSTAL 26|
|0150|020346524000146|KINROSS BRASIL MINERACAO S.A.|1058|20346524000146||4704474850056|3147006||RODOVIA BR 040 - KM 36,5|S/N|S/N|ZONA RURAL|
|0150|020730099000194|SADIA S.A.|1058|20730099000194||250318407|4204301||RUA SENADOR ATTILIO FONTANA|86||CENTRO|
|0150|020730099000780|SADIA S.A.|1058|20730099000780||4180038049|4127700||AVENIDA SENADOR ATTILIO FONTANA|4040||CENTRO|
|0150|020730099003452|SADIA S.A.|1058|20730099003452||250115220|4204202||AVENIDA SENADOR ATTILIO FONTANA|3600||ENGENHEIRO BRAUN|
|0150|020730099004009|SADIA S.A.|1058|20730099004009||1180064881|4128104||AVENIDA SENADOR ATTILIO FONTANA|1501||PQ SAO JOAO|
|0150|020730099005315|SADIA S.A.|1058|20730099005315||130073083|5108402||ALAMEDA JULIO MULLER|1650||V GRANDE - OESTE|
|0150|020730099008845|SADIA S.A.|1058|20730099008845||7022691561144|3170206||AVENIDA CEL. JOSE TEOFILO|1001||SAO JOSE|
|0150|020730099009302|SADIA S.A.|1058|20730099009302||3210275982|4108403||AV. SENADOR ATTILIO FONTANA|S/N K||PINHEIRINHO|
|0150|020730099009493|SADIA S.A.|1058|20730099009493||3230206049|4107207||RUA SEN ANTILIO FONTANA|2323||CENTRO|
|0150|020730099010661|SADIA S.A.|1058|20730099010661||0741912700442|5300108||AREA ISOLADA GUARIROBA|||SAMAMBAIA|
|0150|020730099013334|SADIA S.A.|1058|20730099013334||036358649|2616407||RODOVIA PE 50 KM 02|S/N||DISTRITO INDUSTRIAL|
|0150|020730099013687|SADIA S.A.|1058|20730099013687||104347090|5203906||RODOVIA GO 210|KM 24||ZONA RURAL|
|0150|021256870000287|FERRO + MINERACAO S.A.|1058|21256870000287||0010033550042|3146107||FAZ DO PIRES|SN||MIGUEL BURNIER|
|0150|022587687000146|USINA MONTE ALEGRE LTDA|1058|22587687000146||4300613290090|3143005||FAZENDA MONTE ALEGRE|S/N||ZONA RURAL|
|0150|022931380000110|V&M MINERACAO LTDA|1058|22931380000110||0900150230064|3106200||RODOVIA BR 040 KM|562.5||ZONA RURAL|
|0150|023361306000179|SIPCAM UPL BRASIL S.A.|1058|23361306000179||7015501600081|3170107||RUA IGARAPAVA|599||DISTRITO INDUSTRIAL|
|0150|026674479000064|CHRISTIAN KURT BORN|1058||02667447964||4106902||RUA AUGUSTO DE MARI|2871||GUAIBA|
|0150|028917748000253|MINERACAO SERRAS DO OESTE LTDA|1058|28917748000253||1002556840029|3110004||FAZENDA SERRA LUIZ SOARES|S/N||ZONA RURAL|
|0150|029291184000682|TRANSPORTES TONIATO LTDA|1058|29291184000682||336151553115|3518800||ESTRADA MUNICIPAL|1156|GALPÃO B|JARDIM SANTO AFONSO|
|0150|029504214002473|HALLIBURTON SERVICOS LTDA|1058|29504214002473||85417940|3302403||AVENIDA PREFEITO ARISTEU F DA SILVA|1000|LOT NOVO CAVALHEIRO|CENTRO|
|0150|029504214002805|HALLIBURTON SERVICOS LTDA|1058|29504214002805||76117519|3302403||RUA RODOLFO DAVID GOMES|S/N||NOVO CAVALEIROS|
|0150|030381107000864|RESITEC IND QUIMICA LTDA|1058|30381107000864||255363702|4205407||ESTRADA SAO SEBASTIAO DE CANOAS|KM2||DIST IND|
|0150|031452113001395|CLARIANT S/A|1058|31452113001395||672086333110|3552502||AVENIDA JORGE BEY MALUF|2163||VILA THEODORO|
|0150|033000167085263|PETROLEO BRASILEIRO S A PETROBRAS - RECAP|1058|33000167085263||442015107111|3529401||AVENIDA ALBERTO SOARES SAMPAIO|2122||CAPUAVA|
|0150|033300971000106|EMPRESA DE MINERACAO ESPERANCA S A|1058|33300971000106||0900905840058|3109006||ESTRADA CARLOS NEWLANDS|SN||ZONA RURAL|
|0150|033352394000104|COMPANHIA ESTADUAL DE AGUAS E ESGOTOS CEDAE|1058|33352394000104||84780707|3304557||AVENIDA PRESIDENTE VARGAS|2655|EDIF|CIDADE NOVA|
|0150|034274233002571|PETROBRAS DISTRIBUIDORAS S A|1058|34274233002571||0670590230025|3106705||RODOVIA FERNAO DIAS|S/N|KM 427.5|CENTRO|
|0150|034274233028023|PETROBRAS DISTRIBUIDORA S/A|1058|34274233028023||645052593112|3549904||RODOVIA PRESIDENTE DUTRA|S/N|KM 314|ZONA RURAL|
|0150|038625968000186|TRANSP. TRANSVALENTE LOGISTICA LTDA|1058|38625968000186||7126921540072|3171204||RUA SAO PAULO, 189|189||CELVIA|
|0150|042087254000643|BAKER HUGHES DO BRASIL LTDA|1058|42087254000643||75646402|3302403||RODOVIA AMARAL PEIXOTO|S/N|KM 184 LOTE 1-A QUADRA 05|BALNEARIO LAGOMAR|
|0150|042087254001453|BAKER HUGHES DO BRASIL LTDA|1058|42087254001453||77492470|3302403||AVENIDA JFM|S/N|LOTE 28 QUADRA 04|BALNEARIO LAGOMAR|
|0150|042087254002000|BAKER HUGHES DO BRASIL LTDA|1058|42087254002000||78114568|3302403||RUA A 2|S/N|PARTE|VALE ENCANTADO|
|0150|043014521000704|SENGES PAPEL E CELULOSE LTDA|1058|43014521000704||2050008870|4126306||LUIZ JOSE SGUARIO|S/N||CENTRO|
|0150|043467992000174|SERV AUT DE AGUA E ESGOTO AMB AMPARO|1058|43467992000174||168131370116|3501905||RUA JOSE BONIFACIO,300|300||CENTRO|
|0150|043493899000134|EMPRESA DE MIN FLORESTA NEGRA LTDA|1058|43493899000134||336095157114|3518800||ESTRADA DA PARTEIRA, 3000|3000||BONSUCESSO|
|0150|043545284000104|ALCOESTE DESTILARIA FERNANDOPOLIS S.A.|1058|43545284000104||304017285117|3515509||ROD. EUCLIDES DA CUNHA|KM 56||RURAL|
|0150|043683069000170|QUIMISA S.A.|1058|43683069000170||254885268|4202909||RODOVIA IVO SIVEIRA|315|KM 03|BATEAS|
|0150|043818418000113|EKA CHEMICALS DO BRASIL S.A|1058|43818418000113||407025058118|3525904||RODOVIA DOM GABRIEL P.B.COUTO, S/N KM 65|S/N K||ERMIDA|
|0150|043932102000581|RENUKA DO BRASIL S.A.|1058|43932102000581||564005959112|3541604||RODOVIA MARECHAL RONDON KM 455|S/N|FAZENDA AGUA BRANCA|PATOS|
|0150|044239770000167|DAAE - DEP. AUT. DE AGUA E ESGOTO ARARAQUARA|1058|44239770000167||181323924112|3503208||RUA DOMINGOS BARBIERI|100||FONTE LUMINOSA|
